N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,mrpc,fc13/MatMul,43423,415,603979776,4857374.117647058,6291456,6291456,213169332.70588234,6661541.647058822,14664643.764705881,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc14/MatMul,55657,361,603979776,4883742.720000001,18874368,18874368,253671505.92,330301.44,14651228.16,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc15/MatMul,28059,411,301989888,2377728.0,6291456,6291456,264241152.0,4128768.0,9652224.0,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc16/MatMul,307612,412,2415919104,19143410.52631579,25165824,25165824,1462266826.1052628,45695838.31578946,77422160.84210525,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc17/MatMul,276765,285,2415919104,19801234.285714284,37748736,37748736,1265481435.4285712,39546294.85714285,78221897.14285713,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc18/MatMul,52639,415,603979776,4854345.142857142,6291456,6291456,244468004.57142854,7639625.142857142,15639698.285714284,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc19/MatMul,58791,423,603979776,4940568.7741935495,6291456,6291456,267894255.48387095,8371695.483870967,16457992.258064516,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc20/MatMul,49576,424,603979776,4960571.076923078,6291456,6291456,232299913.84615386,7259372.307692308,15365671.384615386,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc21/MatMul,28063,415,301989888,2396160.0,6291456,6291456,276824064.0,4325376.0,9867264.0,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc22/MatMul,233897,425,2415919104,19845120.0,25165824,25165824,1151336448.0,35979264.0,68407296.0,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc23/MatMul,258327,279,2415919104,19429496.470588237,37748736,37748736,1207959552.0,37748736.0,76052600.47058824,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc24/MatMul,58783,415,603979776,4834243.764705882,6291456,6291456,310871943.52941173,9714748.235294117,17694720.0,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc25/MatMul,55667,371,603979776,4802852.571428571,18874368,18874368,267476757.94285715,348277.02857142856,14588313.6,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc26/MatMul,61864,424,603979776,4954521.600000001,6291456,6291456,271790899.2,8493465.600000001,16593715.200000003,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc27/MatMul,34237,445,301989888,2574628.5714285714,6291456,6291456,294799652.57142854,4606244.571428571,10326601.142857142,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc28/MatMul,221589,405,2415919104,19743582.315789472,75497472,75497472,1207959552.0,393216.0,57885534.315789476,37748736,500,65536,16384,32768,1
16,32,8,2,mrpc,fc29/MatMul,118032,7440,1207959552,19759104.0,37748736,37748736,1157627904.0000002,1507328.0000000002,40140800.0,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc30/MatMul,58780,412,603979776,4802852.571428572,6291456,6291456,284733322.9714285,8897916.342857141,16846496.914285712,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc31/MatMul,52638,414,603979776,4837591.578947368,6291456,6291456,246360171.78947368,7698755.368421052,15682074.94736842,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc32/MatMul,55671,375,603979776,4842765.47368421,18874368,18874368,270201478.7368421,351824.84210526315,14631774.315789472,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc33/MatMul,31131,411,301989888,2372855.1724137934,6291456,6291456,286369721.37931037,4474526.8965517245,9993110.068965517,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc34/MatMul,233877,405,2415919104,18874368.0,25165824,25165824,1239747961.2631578,38742123.78947368,70199403.78947368,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc35/MatMul,121552,1744,1207959552,40485519.36,18874368,18874368,1087163596.8,1415577.6,51338280.96,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc36/MatMul,64795,283,603979776,4879453.090909092,18874368,18874368,356897140.3636364,5576517.818181818,19893154.90909091,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc37/MatMul,55674,378,603979776,4866048.0,18874368,18874368,273678336.0,356352.0,14659584.0,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc38/MatMul,58789,421,603979776,4911559.11111111,6291456,6291456,279620266.6666667,8738133.333333332,16795420.44444444,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc39/MatMul,31142,422,301989888,2437939.2,6291456,6291456,283870494.72,4435476.48,10019143.68,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc40/MatMul,258436,388,2415919104,18923519.999999996,75497472,75497472,1157627904.0,376832.0,57049088.0,37748736,500,65536,16384,32768,1
16,32,8,2,mrpc,fc41/MatMul,111302,19142,1207959552,19557322.10526316,22020096,22020096,953652277.8947369,29801633.684210524,52504683.78947368,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc42/MatMul,61847,407,603979776,4745710.344827585,6291456,6291456,301989887.99999994,9437183.999999998,17328622.344827585,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc43/MatMul,58790,422,603979776,4928853.333333333,6291456,6291456,285212672.0,8912896.0,16987477.333333332,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc44/MatMul,55691,395,603979776,4792320.0,18874368,18874368,295698432.0,385024.0,14614528.0,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc45/MatMul,31135,415,301989888,2398617.6000000006,6291456,6291456,295950090.24,4624220.16,10168565.760000002,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc46/MatMul,233894,422,2415919104,19715413.333333332,25165824,25165824,1090519040.0,34078720.0,66377045.33333333,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc47/MatMul,121713,1905,1207959552,40593769.41176471,18874368,18874368,1065846663.5294119,1387821.1764705884,51418774.5882353,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc48/MatMul,58780,412,603979776,4802852.571428572,6291456,6291456,291204534.85714287,9100141.714285715,17048722.285714287,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc49/MatMul,55658,362,603979776,4784128.0,18874368,18874368,257250645.3333333,334961.77777777775,14556273.777777778,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc50/MatMul,58791,423,603979776,4940568.774193549,6291456,6291456,282506669.41935486,8828333.41935484,16914630.19354839,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc51/MatMul,31161,441,301989888,2555904.0,6291456,6291456,286890393.59999996,4482662.399999999,10184294.399999999,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc52/MatMul,258329,281,2415919104,19405209.599999998,75497472,75497472,1328755507.2,20761804.8,77915750.4,37748736,500,65536,16384,32768,1
16,32,8,2,mrpc,fc53/MatMul,203028,276,2415919104,19214651.076923076,37748736,37748736,1022119620.9230771,31941238.15384616,70030257.23076923,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc54/MatMul,52631,407,603979776,4756401.230769231,6291456,6291456,255529905.23076922,7985309.538461538,15887438.769230768,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc55/MatMul,64789,277,603979776,4763963.076923077,18874368,18874368,348449870.7692308,5444529.230769231,19645676.307692308,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc56/MatMul,58777,409,603979776,4773205.333333333,6291456,6291456,268435456.0,8388608.0,16307541.333333332,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc57/MatMul,73870,142,603979776,4812963.84,18874368,18874368,344268472.32000005,10758389.760000002,25008537.6,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc58/MatMul,295056,144,2415919104,19600305.230769232,75497472,75497472,1393799483.076923,43556233.84615384,100905275.07692307,37748736,500,65536,16384,32768,1
16,32,8,2,mrpc,fc59/MatMul,295073,161,2415919104,79691775.99999999,305135616,305135616,1677721600.0,52428799.99999999,135266303.99999997,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc60/MatMul,49568,416,603979776,4861579.636363637,6291456,6291456,260809448.72727272,8150295.2727272725,16157602.90909091,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc61/MatMul,61862,422,603979776,4915200.0,6291456,6291456,332188876.8,10380902.4,18441830.4,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc62/MatMul,52634,410,603979776,4790681.6,6291456,6291456,251658239.99999997,7864320.0,15800729.6,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc63/MatMul,28086,438,301989888,2536243.2,6291456,6291456,266757734.39999998,4168089.5999999996,9850060.8,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc64/MatMul,233888,416,2415919104,19424870.400000006,25165824,25165824,1207959552.0,37748736.0,69756518.4,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc65/MatMul,221460,276,2415919104,19169280.0,37748736,37748736,1182793728.0,36962304.0,75005952.0,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc66/MatMul,64906,394,603979776,4893354.666666666,18874368,18874368,290805077.3333334,378652.4444444445,14709191.11111111,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc67/MatMul,49564,412,603979776,4816896.0,6291456,6291456,264241152.0,8257536.0,16220160.0,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc68/MatMul,71063,407,603979776,4727528.727272727,6291456,6291456,356897140.3636363,11153035.636363635,19026292.36363636,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc69/MatMul,24993,417,301989888,2415469.7142857146,6291456,6291456,237277769.1428571,3707465.1428571423,9268662.857142856,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc70/MatMul,246167,407,2415919104,18945861.818181813,25165824,25165824,1290320430.5454545,40322513.45454545,71851287.27272727,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc71/MatMul,138516,276,1207959552,9450589.090909092,18874368,18874368,1207959552.0,37748736.0,56636509.09090909,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc72/MatMul,9818,9362,4718592,4856217.6000000015,49152,49152,2359296.0,3072.0,4883865.6000000015,24576,500,65536,16384,32768,1
16,32,8,2,mrpc,fc73/MatMul,35,25,6144,6776.470588235294,1088,1088,5692.235294117647,2846.1176470588234,10646.588235294117,1024,500,65536,16384,32768,1
16,32,8,2,cola,fc0/MatMul,61851,411,603979776,4797235.199999999,6291456,6291456,277830696.96,8682209.28,16625172.479999999,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc1/MatMul,52646,422,603979776,4925547.7894736845,6291456,6291456,278148581.05263156,8692143.157894736,16763418.94736842,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc2/MatMul,49574,422,603979776,4933073.454545454,6291456,6291456,247082635.63636363,7721332.363636362,15800133.818181816,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc3/MatMul,52642,418,603979776,4884952.615384615,6291456,6291456,267144900.92307693,8348278.153846154,16378958.769230768,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc4/MatMul,233881,409,2415919104,19070976.0,25165824,25165824,1160276938.1052632,36258654.315789476,67912542.31578948,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc5/MatMul,221458,274,2415919104,19021824.0,37748736,37748736,1170210816.0,36569088.0,74465280.0,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc6/MatMul,52642,418,603979776,4879810.5600000005,6291456,6291456,277830696.96000004,8682209.280000001,16707747.840000002,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc7/MatMul,64912,400,603979776,4911810.206896552,18874368,18874368,296783165.79310346,386436.4137931034,14735430.620689657,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc8/MatMul,61855,415,603979776,4839581.538461539,6291456,6291456,284567394.46153843,8892731.076923076,16878040.615384616,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc9/MatMul,83085,141,603979776,4777574.399999999,18874368,18874368,407686348.8,12740198.400000002,26954956.8,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc10/MatMul,233893,421,2415919104,19611648.0,25165824,25165824,1358954496.0,42467328.0,74661888.0,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc11/MatMul,239907,291,2415919104,20296884.705882356,37748736,37748736,1172431329.882353,36638479.05882353,75809731.7647059,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc12/MatMul,55677,381,603979776,4718592.0,18874368,18874368,281857228.8,367001.6,14522777.6,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc13/MatMul,58791,423,603979776,4947082.378378377,6291456,6291456,277504221.4054054,8672006.918918919,16764817.297297295,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc14/MatMul,58781,413,603979776,4820067.096774193,6291456,6291456,287377474.0645161,8980546.064516129,16946341.16129032,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc15/MatMul,67990,406,603979776,4725873.777777778,6291456,6291456,313174698.6666666,9786709.333333332,17658311.111111112,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc16/MatMul,258447,399,2415919104,18874368.000000007,75497472,75497472,1207959552.0,393216.0,57016320.00000001,37748736,500,65536,16384,32768,1
16,32,8,2,cola,fc17/MatMul,239903,287,2415919104,19936051.200000003,37748736,37748736,1207959552.0,37748736.0,76559155.2,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc18/MatMul,55681,385,603979776,4810752.0,18874368,18874368,283115520.0,368640.0,14616576.0,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc19/MatMul,77207,407,603979776,4726153.846153846,6291456,6291456,394909853.5384616,12340932.923076926,20212814.76923077,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc20/MatMul,80291,419,603979776,4856217.6,6291456,6291456,422785843.2,13212057.599999998,21214003.199999996,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc21/MatMul,52636,412,603979776,4804608.0,6291456,6291456,283115520.0,8847360.0,16797696.0,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc22/MatMul,221566,382,2415919104,19922944.0,75497472,75497472,1096111445.3333333,356807.11111111107,58028487.11111111,37748736,500,65536,16384,32768,1
16,32,8,2,cola,fc23/MatMul,203040,288,2415919104,20112998.400000002,37748736,37748736,1056964608.0,33030144.0,72017510.4,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc24/MatMul,67992,408,603979776,4757913.600000001,6291456,6291456,309539635.2,9673113.6,17576755.2,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc25/MatMul,73870,142,603979776,4825832.7272727275,18874368,18874368,350033733.8181819,10938554.181818184,25201570.90909091,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc26/MatMul,68003,419,603979776,4894504.421052632,6291456,6291456,294042785.68421054,9188837.05263158,17229069.47368421,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc27/MatMul,49556,404,603979776,4718592.0,6291456,6291456,271790899.2,8493465.600000001,16357785.600000001,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc28/MatMul,209304,408,2415919104,19063694.222222224,25165824,25165824,1051372202.6666666,32855381.333333336,64501987.55555556,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc29/MatMul,239897,281,2415919104,19552665.599999998,37748736,37748736,1268357529.6000001,39636172.800000004,78063206.4,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc30/MatMul,61846,406,603979776,4736465.454545455,6291456,6291456,281399668.3636364,8793739.636363637,16675933.090909092,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc31/MatMul,58775,407,603979776,4747264.0,6291456,6291456,270532608.0,8454144.0,16347136.0,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc32/MatMul,55656,360,603979776,4942318.344827587,18874368,18874368,249922665.93103448,325420.1379310345,14704922.482758623,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc33/MatMul,49564,412,603979776,4811113.4117647065,6291456,6291456,248697554.8235294,7771798.588235294,15728640.0,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc34/MatMul,184740,420,2415919104,19660799.999999996,25165824,25165824,926102323.1999999,28940697.599999998,61184409.599999994,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc35/MatMul,184600,280,2415919104,19557322.10526316,37748736,37748736,858287050.1052631,26821470.315789476,65253160.421052635,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc36/MatMul,61858,418,603979776,4875878.4,6291456,6291456,283870494.72,8870952.96,16892559.36,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc37/MatMul,77206,406,603979776,4718592.0,6291456,6291456,344268472.32000005,10758389.760000002,18622709.76,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc38/MatMul,55673,377,603979776,4752296.228571428,18874368,18874368,276105040.45714283,359511.77142857143,14548992.0,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc39/MatMul,55680,384,603979776,4900076.307692307,18874368,18874368,278759896.61538464,362968.6153846154,14700228.923076922,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc40/MatMul,283033,409,2415919104,19056932.57142857,25165824,25165824,1337383789.7142859,41793243.42857143,73433088.0,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc41/MatMul,203040,288,2415919104,20112998.400000002,37748736,37748736,1056964608.0,33030144.0,72017510.4,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc42/MatMul,46510,430,603979776,5044547.368421053,6291456,6291456,206624660.21052632,6457020.631578948,14647296.0,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc43/MatMul,67994,410,603979776,4780678.736842105,6291456,6291456,309936990.31578946,9685530.94736842,17611937.684210524,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc44/MatMul,55696,400,603979776,4763963.076923077,18874368,18874368,301989888.0,393216.0,14594363.076923076,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc45/MatMul,55657,361,603979776,4820285.793103447,18874368,18874368,255129388.13793102,332199.724137931,14589669.517241377,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc46/MatMul,233878,406,2415919104,18926796.8,25165824,25165824,1167694233.6,36490444.8,68000153.6,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc47/MatMul,194073,537,2415919104,18874368.0,18874368,18874368,1064154843.4285715,33254838.85714286,61566390.85714286,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc48/MatMul,46507,427,603979776,4997120.0,6291456,6291456,234881023.99999997,7340031.999999999,15482880.0,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc49/MatMul,55663,367,603979776,4836556.800000001,18874368,18874368,261724569.60000002,340787.2,14614528.0,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc50/MatMul,61864,424,603979776,4954521.600000001,6291456,6291456,289910292.48,9059696.64,17159946.240000002,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc51/MatMul,61854,414,603979776,4825832.727272727,6291456,6291456,329443514.1818181,10295109.818181816,18266670.545454543,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc52/MatMul,184734,414,2415919104,19379931.42857143,25165824,25165824,949111076.5714285,29659721.14285714,61622564.57142857,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc53/MatMul,221470,286,2415919104,19969755.428571433,37748736,37748736,1056964608.0,33030144.0,71874267.42857143,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc54/MatMul,49581,429,603979776,5018185.142857143,6291456,6291456,244468004.57142854,7639625.142857142,15803538.285714284,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc55/MatMul,46490,410,603979776,4792319.999999999,6291456,6291456,241591910.4,7549747.200000001,15487795.2,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc56/MatMul,55668,372,603979776,4769881.043478261,18874368,18874368,269164900.173913,350475.1304347826,14557540.173913043,9437184,500,65536,16384,32768,1
16,32,8,2,cola,fc57/MatMul,58777,409,603979776,4773205.333333334,6291456,6291456,285212672.0,8912896.0,16831829.333333336,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc58/MatMul,209315,419,2415919104,19593004.137931034,25165824,25165824,958036886.0689656,29938652.689655174,62114568.827586204,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc59/MatMul,258321,273,2415919104,18992332.8,37748736,37748736,1207959552.0,37748736.0,75615436.8,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc60/MatMul,61861,421,603979776,4915200.0,6291456,6291456,309539635.2,9673113.6,17734041.6,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc61/MatMul,71074,418,603979776,4878982.736842105,6291456,6291456,301989887.99999994,9437183.999999998,17461894.736842103,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc62/MatMul,49565,413,603979776,4823449.6,6291456,6291456,281857228.8,8808038.399999999,16777215.999999998,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc63/MatMul,46490,410,603979776,4792320.0,6291456,6291456,226492415.99999997,7077887.999999998,15015935.999999998,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc64/MatMul,307623,423,2415919104,19660799.999999996,25165824,25165824,1610612736.0,50331648.0,82575360.0,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc65/MatMul,221466,282,2415919104,19660799.999999996,37748736,37748736,1073741824.0,33554432.0,72089600.0,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc66/MatMul,52633,409,603979776,4774765.714285715,6291456,6291456,258848475.4285714,8089014.857142856,16009508.57142857,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc67/MatMul,58787,419,603979776,4884952.615384616,6291456,6291456,325219879.3846154,10163121.230769232,18193801.846153848,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc68/MatMul,67991,407,603979776,4730880.0,6291456,6291456,330301440.0,10321920.0,18198528.0,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc69/MatMul,67989,405,603979776,4718592.0,6291456,6291456,308853294.54545456,9651665.454545455,17515985.454545453,3145728,500,65536,16384,32768,1
16,32,8,2,cola,fc70/MatMul,197025,417,2415919104,19503513.6,25165824,25165824,966367641.6,30198988.800000004,62285414.400000006,12582912,500,65536,16384,32768,1
16,32,8,2,cola,fc71/MatMul,221459,275,2415919104,19136512.0,37748736,37748736,1096111445.3333333,34253482.666666664,72264362.66666666,18874368,500,65536,16384,32768,1
16,32,8,2,cola,fc72/MatMul,9936,9456,4718592,4915200.0,49152,49152,2324600.470588235,3026.823529411765,4942802.823529412,24576,500,65536,16384,32768,1
16,32,8,2,cola,fc73/MatMul,55,36,12288,12464.0,1088,1088,5856.0,2928.0,16416.0,1024,500,65536,16384,32768,1
16,32,8,2,sst_2,fc0/MatMul,83086,142,603979776,4825832.727272728,18874368,18874368,398077579.6363636,12439924.363636363,26702941.090909094,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc1/MatMul,80290,418,603979776,4868388.571428571,6291456,6291456,352321535.99999994,11010047.999999998,19024164.571428567,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc2/MatMul,61853,413,603979776,4813506.206896553,6291456,6291456,307196610.20689654,9599894.068965517,17559128.275862068,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc3/MatMul,28100,452,301989888,2622610.285714286,6291456,6291456,237277769.14285713,3707465.1428571427,9475803.42857143,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc4/MatMul,209308,412,2415919104,19218432.0,25165824,25165824,1132462080.0,35389440.0,67190784.0,12582912,500,65536,16384,32768,1
16,32,8,2,sst_2,fc5/MatMul,120466,658,1207959552,37934996.21052632,18874368,18874368,1207959551.9999998,1572863.9999999998,48945044.21052632,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc6/MatMul,77214,414,603979776,4812800.0,6291456,6291456,352321536.0,11010048.0,18968576.0,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc7/MatMul,49580,428,603979776,5013504.0,6291456,6291456,226492416.0,7077888.0,15237120.0,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc8/MatMul,71073,417,603979776,4844982.857142857,6291456,6291456,355916653.7142857,11122395.428571427,19113106.285714284,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc9/MatMul,28081,433,301989888,2506751.9999999995,6291456,6291456,276824063.99999994,4325375.999999999,9977855.999999998,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc10/MatMul,221568,384,2415919104,19743582.315789472,75497472,75497472,1112594324.2105262,362172.63157894736,57854490.94736842,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc11/MatMul,130005,981,1207959552,38746899.692307696,22020096,22020096,1277649526.1538463,19963273.846153848,61855901.53846154,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc12/MatMul,73870,142,603979776,4836556.8,18874368,18874368,309539635.20000005,9673113.600000001,23946854.400000002,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc13/MatMul,49568,416,603979776,4861579.636363637,6291456,6291456,260809448.72727272,8150295.2727272725,16157602.90909091,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc14/MatMul,58775,407,603979776,4749487.542857142,6291456,6291456,293361605.48571426,9167550.17142857,17062765.714285713,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc15/MatMul,40367,431,301989888,2480730.3529411764,6291456,6291456,373046332.2352941,5828848.94117647,11455307.294117646,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc16/MatMul,197012,404,2415919104,18874368.0,25165824,25165824,953652277.8947368,29801633.684210524,61258913.684210524,12582912,500,65536,16384,32768,1
16,32,8,2,sst_2,fc17/MatMul,221461,277,2415919104,19267584.000000004,37748736,37748736,1090519040.0,34078720.0,72220672.0,18874368,500,65536,16384,32768,1
16,32,8,2,sst_2,fc18/MatMul,64907,395,603979776,4789370.880000001,18874368,18874368,295950090.24,385351.68,14611906.56,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc19/MatMul,67999,415,603979776,4824457.846153846,6291456,6291456,371679862.15384614,11614995.692307692,19585181.538461536,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc20/MatMul,49581,429,603979776,5018185.142857144,6291456,6291456,266038710.85714287,8313709.714285715,16477622.857142858,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc21/MatMul,37303,439,301989888,2536243.2,6291456,6291456,347288371.2,5426380.8,11108352.0,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc22/MatMul,209301,405,2415919104,18939904.0,25165824,25165824,986500300.8,30828134.400000002,62350950.400000006,12582912,500,65536,16384,32768,1
16,32,8,2,sst_2,fc23/MatMul,104951,12791,1207959552,19759104.0,22020096,22020096,845571686.4,26424115.199999996,49328947.199999996,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc24/MatMul,46492,412,603979776,4816896.0,6291456,6291456,251658239.99999997,7864320.0,15826944.0,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc25/MatMul,46492,412,603979776,4811722.105263157,6291456,6291456,254307274.10526314,7947102.315789473,15904552.421052631,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc26/MatMul,68003,419,603979776,4886072.888888889,6291456,6291456,324359509.3333333,10136234.666666666,18168035.555555556,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc27/MatMul,37274,410,301989888,2359296.0,6291456,6291456,352321535.99999994,5505023.999999999,11010048.0,3145728,500,65536,16384,32768,1
