N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
2,2,8,2,qnli,fc0/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc1/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc2/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc3/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc4/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc5/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc6/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc7/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc8/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc9/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc10/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc11/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc12/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc13/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc14/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc15/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc16/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc17/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc18/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc19/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc20/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc21/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc22/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc23/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,qnli,fc24/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc25/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc26/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc27/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc28/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc29/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc30/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc31/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc32/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc33/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc34/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc35/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc36/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc37/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc38/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc39/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc40/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc41/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,qnli,fc42/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc43/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc44/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc45/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc46/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc47/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,qnli,fc48/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc49/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc50/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc51/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc52/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc53/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,qnli,fc54/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc55/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc56/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc57/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc58/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc59/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc60/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc61/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc62/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc63/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc64/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc65/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc66/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc67/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc68/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qnli,fc69/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qnli,fc70/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qnli,fc71/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qnli,fc72/MatMul,148262,806,4718592,4718592,319488,319488,4718592,6144,4749312,24576,70,65536,16384,32768,1
2,2,8,2,qnli,fc73/MatMul,230,134,6144,6144,128,128,6144,3072,9280,64,70,65536,16384,32768,1
2,2,8,2,qqp,fc0/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc1/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc2/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc3/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc4/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc5/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc6/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc7/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc8/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc9/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc10/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc11/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc12/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc13/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc14/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc15/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc16/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc17/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc18/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc19/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc20/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc21/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc22/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc23/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc24/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc25/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc26/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc27/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc28/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc29/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc30/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc31/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc32/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc33/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc34/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc35/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc36/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc37/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc38/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc39/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc40/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc41/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc42/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc43/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc44/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc45/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc46/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc47/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,qqp,fc48/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc49/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc50/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc51/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc52/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc53/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,qqp,fc54/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc55/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc56/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc57/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc58/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc59/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc60/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc61/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc62/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc63/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc64/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc65/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc66/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc67/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc68/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,qqp,fc69/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,qqp,fc70/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,qqp,fc71/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,qqp,fc72/MatMul,148262,806,4718592,4718592,319488,319488,4718592,6144,4749312,24576,70,65536,16384,32768,1
2,2,8,2,qqp,fc73/MatMul,230,134,6144,6144,128,128,6144,3072,9280,64,70,65536,16384,32768,1
2,2,8,2,mnli,fc0/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc1/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc2/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc3/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,mnli,fc4/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,mnli,fc5/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,mnli,fc6/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc7/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc8/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc9/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,mnli,fc10/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,mnli,fc11/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,mnli,fc12/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc13/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc14/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc15/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,mnli,fc16/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,mnli,fc17/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,mnli,fc18/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc19/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc20/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc21/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,mnli,fc22/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,mnli,fc23/MatMul,75497561,89,2415919104,301989888,301989888,301989888,2415919104,3145728,456130560,150994944,70,65536,16384,32768,1
2,2,8,2,mnli,fc24/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc25/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc26/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc27/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,mnli,fc28/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,mnli,fc29/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,mnli,fc30/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc31/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc32/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc33/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
2,2,8,2,mnli,fc34/MatMul,75497562,90,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,70,65536,16384,32768,1
2,2,8,2,mnli,fc35/MatMul,18874530,162,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,70,65536,16384,32768,1
2,2,8,2,mnli,fc36/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc37/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc38/MatMul,18874516,148,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,70,65536,16384,32768,1
2,2,8,2,mnli,fc39/MatMul,4718790,198,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,70,65536,16384,32768,1
