N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size,avg_iprec,avg_wprec
16,32,8,2,vit,conv0/Convolution,38200,568,450861465.6,2338652.16,9633792,9633792,414253056.0,6472704.0,13628252.16,4816896,512,65536,16384,32768,1,3.583,3.9
16,32,8,2,vit,fc1/MatMul,102964,17860,1202020634.4827585,7068470.052658399,29048832,29048832,1062357284.5714285,16599332.57142857,38192218.62408697,14524416,512,65536,16384,32768,1,3.048,3.448
16,32,8,2,vit,fc2/MatMul,36443,3347,422528465.4545455,2187025.569529285,9682944,9682944,434469487.3043478,6788585.739130434,13817083.30865972,4841472,512,65536,16384,32768,1,3.739,3.636
16,32,8,2,vit,fc3/MatMul,141636,9252,2058317238.8571424,10717201.210084032,38731776,38731776,1476364167.5294118,23068190.117647063,53151279.327731095,19365888,512,65536,16384,32768,1,3.176,4.429
16,32,8,2,vit,fc4/MatMul,128147,491,1535799117.9130433,8755919.585764773,29048832,29048832,1778293715.478261,27785839.304347828,51066174.8901126,14524416,512,65536,16384,32768,1,3.826,3.304
16,32,8,2,vit,fc5/MatMul,96431,25511,1045757952.0000001,6317747.532467532,29048832,29048832,896363958.8571428,14005686.857142856,34847850.38961039,14524416,512,65536,16384,32768,1,2.571,3.0
16,32,8,2,vit,fc6/MatMul,47714,434,496470946.9090909,2581410.909090909,9682944,9682944,426049536.00000006,6657024.0,14079906.90909091,4841472,512,65536,16384,32768,1,3.667,4.273
16,32,8,2,vit,fc7/MatMul,146137,13753,1917222912.0,10342080.000000002,38731776,38731776,1647861015.2727273,25747828.363636367,55455796.36363637,19365888,512,65536,16384,32768,1,3.545,4.125
16,32,8,2,vit,fc8/MatMul,142311,471,1580256460.8000002,8360017.920000002,29048832,29048832,2137994035.1999998,33406156.799999997,56290590.72,14524416,512,65536,16384,32768,1,4.6,3.4
16,32,8,2,vit,fc9/MatMul,139922,26450,1892323913.1428573,9910648.163265307,29048832,29048832,1045757952.0,32679936.0,57115000.1632653,14524416,512,65536,16384,32768,1,3.0,5.429
